2.4065, 48.63212, "110km/h", "PARIS VERS CORBEIL ESSONNES (10356)"
2.08501, 48.83313, "110km/h", "TRAPPES VERS PARIS (10357)"
6.17428, 49.27277, "110km/h", "THIONVILLE vers METZ (10499)"
6.587, 48.054, "110km/h", "EPINAL vers REMIREMONT (10590)"
1.4759, 48.416, "110km/h", "CHARTRES vers DREUX (10598)"
2.4732, 48.977, "110km/h", "A1 vers GONESSE (10609)"
4.093514, 48.332771, "110km/h", "LA CHAPELLE ST LUC vers PARRES AUX TERTRES (10618)"
5.066, 48.643, "110km/h", "PARIS vers NANCY (10628)"
3.0602, 50.551, "110km/h", "LILLE vers PARIS (10629)"
2.937, 50.64, "110km/h", "LILLE vers DUNKERQUE (10630)"
2.2135, 48.778, "110km/h", "DREUX vers CRETEIL (10638)"
1.7733, 48.798, "110km/h", "DREUX vers CRETEIL (10641)"
4.6519, 43.656, "110km/h", "ARLES vers ST MARTIN DE CRAU (10646)"
5.341811, 43.404368, "110km/h", "MARSEILLE vers SALON DE PROVENCE (10647)"
3.2021, 45.268, "110km/h", "CLERMONT vers MONTPELLIER (10648)"
6.82946, 47.50559, "110km/h", "MULHOUSE vers BESANCON (10652)"
6.82946, 47.50559, "110km/h", "BESANCON vers MULHOUSE (10653)"
1.4536, 48.751, "110km/h", "DREUX vers HOUDAN (10655)"
1.5017, 46.605, "110km/h", "CHATEAUROUX vers LIMOGES (10657)"
0.7295, 47.415, "110km/h", "Paris vers Bordeaux (10660)"
5.9057, 46.075, "110km/h", "GENEVE vers LYON (10671)"
1.7958, 50.121, "110km/h", "ABBEVILLE vers ROUEN (10678)"
1.2761, 45.849, "110km/h", "PARIS vers TOULOUSE (10683)"
2.4873, 49.035, "110km/h", "ROISSY vers CERGY (10687)"
2.3584, 49.06, "110km/h", "CERGY vers ROISSY en FRANCE (10688)"
0.1009, 45.617, "110km/h", "POITIERS vers BORDEAUX (10693)"
0.1485, 45.678, "110km/h", "ANGOULEME vers POITIERS (10694)"
1.7227, 46.215, "110km/h", "BELLAC vers GUERET (10696)"
1.9536, 46.19299, "110km/h", "MONTLUCON vers GUERET (10697)"
-1.4307, 46.761, "110km/h", "LA ROCHE SUR YON vers NANTES (10698)"
7.2953, 43.732, "110km/h", "ITALIE vers NICE (10700)"
7.4834, 43.797, "110km/h", "ITALIE vers AIX EN PROVENCE (10701)"
2.7327044, 49.0878619, "110km/h", "PARIS vers SOISSONS (10709)"
2.3604, 48.625, "110km/h", "BONDOUFLE vers STE GENEVIEVE DES BOIS (10719)"
-0.4199, 45.031, "110km/h", "ANGOULEME vers BORDEAUX (10722)"
4.8641, 48.647, "110km/h", "ST DIZIER vers VITRY LE FRANCOIS (10723)"
3.3451, 49.364, "110km/h", "LAON vers PARIS (10726)"
3.3449, 49.364, "110km/h", "PARIS vers LAON (10727)"
5.0284, 49.753, "110km/h", "FRONTIERE BELGE vers SEDAN (10729)"
-1.0354, 46.199, "110km/h", "LA ROCHELLE vers NIORT (10730)"
-0.2388, 45.3, "110km/h", "MONTLIEU LA GARDE vers CHEVANCEAUX (10732)"
2.810755, 49.431253, "110km/h", "CLERMONT vers SOISSONS (10734)"
2.442069, 49.316967, "110km/h", "CREIL vers CLERMONT (10736)"
7.3689, 48.146, "110km/h", "COLMAR vers STRASBOURG (10737)"
2.8873, 42.739, "110km/h", "RIVESALTES vers PERPIGNAN (10745)"
7.36874, 48.14634, "110km/h", "STRASBOURG vers COLMAR (10750)"
6.0934, 48.867, "110km/h", "NANCY vers METZ (10753)"
6.1098, 48.921, "110km/h", "METZ vers NANCY (10754)"
5.4252, 48.703, "110km/h", "PARIS vers NANCY (10757)"
5.3376, 48.693, "110km/h", "NANCY vers PARIS (10758)"
2.31171, 50.36674, "110km/h", "ST POL SUR TERNOISE vers CROIX EN TERNOIS (10773)"
6.3143, 48.341, "110km/h", "EPINAL vers NANCY (10776)"
-1.564, 49.556, "110km/h", "CAEN vers CHERBOURG OCTEVILLE (10786)"
-1.3606, 48.691, "110km/h", "Caen vers Rennes (10787)"
2.9455, 50.604, "110km/h", "LILLE vers LA BASSEE (10789)"
5.7306, 45.557, "110km/h", "CHAMBERY vers LYON (10790)"
-1.2282, 43.711, "110km/h", "BORDEAUX vers BAYONNE (10798)"
2.4492, 48.95, "110km/h", "PARIS vers PROVINCE (10802)"
1.78434, 46.197, "110km/h", "GUERET vers BELLAC (10810)"
1.02779, 49.47274, "110km/h", "BARENTIN vers ROUEN (10818)"
0.31168, 43.13936, "110km/h", "TOULOUSE vers TARBES (10828)"
6.15028, 46.1489, "110km/h", "MACON vers ANNEMASSE (10830)"
2.1454, 49.01541, "110km/h", "PARIS vers CERGY (10843)"
2.28263, 49.05936, "110km/h", "CERGY vers ROISSY EN FRANCE (10844)"
2.67662, 49.74339, "110km/h", "AMIENS vers ROYE (10847)"
4.7556, 47.0883, "110km/h", "PARIS vers LYON (10850)"
-1.41286, 48.59375, "110km/h", "PONTORSON vers AVRANCHES (10851)"
-1.3671, 48.66478, "110km/h", "RENNES vers CAEN (10866)"
-1.40713, 48.59631, "110km/h", "AVRANCHES vers PONTORSON (10867)"
3.01685, 50.424217, "110km/h", "AIX NOULETTE vers DOUAI (10869)"
-1.34994, 49.45061, "110km/h", "CHERBOURG OCTEVILLE vers CAEN (10870)"
3.139964, 47.038745, "110km/h", "NEVERS vers PARIS (10871)"
5.82376, 45.5784, "110km/h", "LYON vers CHAMBERY (10873)"
3.11472, 45.85361, "110km/h", "RIOM vers CLERMONT FERRAND (10874)"
2.40286, 46.285, "110km/h", "MONTLUCON vers GUERET (10875)"
4.76084, 43.59722, "110km/h", "ARLES vers FOS SUR MER (10876)"
1.463404, 48.50718, "110km/h", "DREUX vers CHARTRES (10877)"
1.46338, 48.50736, "110km/h", "RENNES vers ST MALO (10878)"
-1.74453, 47.29333, "110km/h", "NANTES vers VANNES (10879)"
3.85388, 50.29578, "110km/h", "VALENCIENNES vers MAUBEUGE (10880)"
2.61274, 48.76852, "110km/h", "LOGNES vers BRIE COMTE ROBERT (10881)"
6.170171, 49.052103, "110km/h", "NANCY vers THIONVILLE (10882)"
3.030407, 42.80218, "110km/h", "ST LAURENT DE LA SALANQUE vers LEUCATE (10883)"
6.971603, 48.700083, "110km/h", "STRASBOURG vers NANCY (10884)"
-1.94317, 48.043, "110km/h", "LORIENT vers RENNES (10885)"
1.1882, 49.08636, "110km/h", "LOUVIERS vers EVREUX (10886)"
-1.91588, 48.0532, "110km/h", "RENNES vers LORIENT (10888)"
-1.680085, 48.057448, "110km/h", "NANTES vers RENNES (10890)"
3.15225, 45.71594, "110km/h", "issoire vers CLERMONT FERRAND (10891)"
2.89969, 42.76709, "110km/h", "NARBONNE vers PERPIGNAN (10892)"
-1.46141, 47.67987, "110km/h", "NOZAY vers CHATEAUBRIANT (10893)"
3.0272, 42.5381, "110km/h", "COLLIOURE vers PERPIGNAN (10896)"
1.0827, 49.3546, "110km/h", "OISSEL vers ROUEN (10901)"
2.24711, 49.0704, "110km/h", "BAILLET EN FRANCE vers FREPILLON (10902)"
6.871259, 43.533881, "110km/h", "AIX EN PROVENCE vers NICE (10904)"
6.48605, 48.15867, "110km/h", "EPINAL vers REMIREMONT (10906)"
3.906032, 48.730205, "110km/h", "NANCY vers PARIS (10908)"
-0.62311, 45.73042, "110km/h", "ANGOULEME vers ROYAN (10910)"
1.85813, 47.89004, "110km/h", "OLIVET vers ORLEANS (10912)"
-0.920699, 47.054358, "110km/h", "NANTES vers CHOLET (10913)"
5.91715, 48.66979, "110km/h", "NANCY vers DIJON (10914)"
2.63788, 48.57917, "110km/h", "BRIE COMTE ROBERT vers MELUN (10915)"
3.28069, 44.70121, "110km/h", "PARIS vers MONTPELLIER (10921)"
2.58465, 50.4485, "110km/h", "DIVION vers AIX NOULETTE (10922)"
-1.0076, 48.952, "110km/h", "DOUVRES LA DELIVRANDE vers CAEN (10923)"
3.13624, 45.11091, "110km/h", "MASSIAC vers ST FLOUR (10925)"
1.626852, 48.78852, "110km/h", "DREUX vers VERSAILLES (10926)"
3.13646, 45.1108, "110km/h", "ST FLOUR vers MASSIAC (10927)"
-3.98777, 47.9689, "110km/h", "LORIENT vers QUIMPER (10928)"
-4.37707, 48.4548, "110km/h", "BREST vers MORLAIX (10930)"
1.87375, 50.38616, "110km/h", "HESDIN vers MONTREUIL (10931)"
1.46445, 44.35389, "110km/h", "MONTAUBAN vers CAHORS (10934)"
4.860163, 43.507556, "110km/h", "FOS SUR MER vers ARLES (10936)"
3.60362, 50.319937, "110km/h", "VALENCIENNES vers MAUBEUGE (10938)"
3.64095, 45.8752, "110km/h", "LYON vers CLERMONT FERRAND (10939)"
4.80638, 45.37292, "110km/h", "LYON vers VALENCE (10941)"
6.8941, 48.3351, "110km/h", "NANCY vers ST DIE DES VOSGES (10942)"
1.193836, 48.99326, "110km/h", "DREUX vers ROUEN (10943)"
5.45668, 43.512, "110km/h", "AIX EN PROVENCE vers NICE (10947)"
-1.540395, 47.275026, "110km/h", "NANTES vers PARIS (10949)"
2.82703, 42.68988, "110km/h", "ST FELIU D AVALL vers PERPIGNAN (10951)"
-1.432711, 48.101803, "110km/h", "LAVAL vers RENNES (10953)"
4.1133, 48.3295, "110km/h", "ST PARRES AUX TERTRES vers LA CHAPELLE ST LUC (10954)"
2.98456, 42.6081, "110km/h", "ARGELES SUR MER vers PERPIGNAN (10957)"
-1.59979, 48.011707, "110km/h", "ANGERS vers RENNES (10959)"
2.98598, 42.70675, "110km/h", "PERPIGNAN vers CANET EN ROUSSILLON (10960)"
2.308, 48.7129, "110km/h", "PARIS vers LYON (10962)"
7.362957, 47.773558, "110km/h", "ALLEMAGNE vers BELFORT (10964)"
7.308257, 47.958419, "110km/h", "BELFORT vers COLMAR (10965)"
6.088236, 46.085752, "110km/h", "ANNECY vers GENEVE (10966)"
-2.817417, 48.434486, "110km/h", "ST BRIEUC vers LOUDEAC (10967)"
2.070456, 48.790311, "110km/h", "CRETEIL vers DREUX (10968)"
-1.035058, 43.740074, "110km/h", "ST GEOURS DE MAREMNE vers ST VINCENT DE PAUL (10969)"
-1.12237, 43.721155, "110km/h", "DAX vers BAYONNE (10970)"
6.080695, 46.049706, "110km/h", "GENEVE vers ANNECY (10972)"
7.362936, 47.773536, "110km/h", "BELFORT vers ALLEMAGNE (10973)"
7.30806, 47.95778, "110km/h", "COLMAR vers BELFORT (10974)"
-3.276339, 48.610522, "110km/h", "GUINGAMP vers LANNION (10975)"
1.179271, 48.853662, "110km/h", "EVREUX vers DREUX (10976)"
1.17674, 48.86851, "110km/h", "DREUX vers EVREUX (10977)"
6.04168, 43.13768, "110km/h", "HYERES vers TOULON (10978)"
-4.076303, 48.038988, "110km/h", "BREST vers QUIMPER (10981)"
-4.045053, 48.518535, "110km/h", "MORLAIX vers BREST (10982)"
-1.492198, 43.45083, "110km/h", "USTARITZ vers BAYONNE (10983)"
-0.807677, 46.972338, "110km/h", "BRESSUIRE vers CHOLET (10985)"
6.3139, 48.341, "110km/h", "NANCY vers EPINAL (10986)"
-1.6849, 47.905, "110km/h", "RENNES vers BAIN DE BRETAGNE (10987)"
2.4529, 49.305, "110km/h", "CLERMONT vers CREIL (10989)"
-3.4115, 48.548, "110km/h", "MORLAIX vers GUINGAMP (10991)"
-2.308, 48.416, "110km/h", "DINAN vers LAMBALLE (10992)"
-2.03866, 48.51575, "110km/h", "DINAN vers ST MALO (10993)"
1.182, 49.138, "110km/h", "EVREUX vers VAL DE REUIL (10994)"
-0.722169, 43.857986, "110km/h", "MONT DE MARSAN vers DAX (10995)"
-0.738436, 43.85137, "110km/h", "DAX vers MONT DE MARSAN (10996)"
-2.9395, 47.671, "110km/h", "BREST vers NANTES (10997)"
0.3452, 48.509, "110km/h", "PROVINCE vers PARIS (10998)"
-0.333458, 44.883648, "110km/h", "LIBOURNE vers BORDEAUX (10999)"
-1.3227, 47.156, "110km/h", "CHOLET vers NANTES (11000)"
2.154142, 48.832194, "110km/h", "PROVINCE vers PARIS (11001)"
2.875154, 50.328517, "110km/h", "DOUAI vers ARRAS (11009)"
4.486546, 45.45964, "110km/h", "ST ETIENNE vers LYON (11011)"
0.14837, 45.67848, "110km/h", "PARIS VERS BORDEAUX (11028)"
0.1006, 45.61721, "110km/h", "BORDEAUX VERS PARIS (11029)"
-1.96266, 48.18697, "110km/h", "RENNES VERS ST BRIEUC (11041)"
-1.50378, 48.10572, "110km/h", "RENNES VERS LAVAL (11042)"
2.32861, 49.92349, "110km/h", "ABBEVILLE VERS LONGUEAU (11043)"
0.71799, 44.3661, "110km/h", "St Antoine de Ficalba vers Pujols (10252)"
1.63083, 43.03839, "110km/h", "TARASCON SUR ARIEGE vers PAMIERS (10259)"
1.6139, 43.00674, "110km/h", "PAMIERS vers TARASCON SUR ARIEGE (10260)"
2.00108, 49.05873, "110km/h", "Vigny vers Cergy (10266)"
1.94357, 46.18881, "110km/h", "GUERET vers MONTLUCON (10269)"
4.49004, 45.87074, "110km/h", "CLERMONT FERRAND vers LYON (10271)"
4.20701, 49.35733, "110km/h", "Ardennes vers Marne (10273)"
3.15776, 46.93863, "110km/h", "NEVERS vers MOULINS (10274)"
2.93313, 50.64271, "110km/h", "DUNKERQUE vers LILLE (10276)"
0.78467, 45.1414, "110km/h", "BORDEAUX vers BRIVE EST (10285)"
-2.3229, 47.93048, "110km/h", "PLOERMEL vers CAMPENEAC (10308)"
1.33829, 46.00271, "110km/h", "LIMOGES vers RAZES (10310)"
2.25636, 48.62853, "110km/h", "A10 VERS A6 (10311)"
2.25702, 48.62861, "110km/h", "A6 VERS A10 (10312)"
-1.7373, 48.20972, "110km/h", "ST MALO vers RENNES (10316)"
-3.56, 47.8626, "110km/h", "GUIDEL vers QUIMPERLE (10324)"
1.51677, 45.10495, "110km/h", "BRIVE LA GAILLARDE vers NOAILLES (10340)"
4.62619, 46.7384, "110km/h", "MOULINS vers CHALON SUR SAONE (10348)"
4.00788, 43.66702, "110km/h", "BEZIERS vers NIMES (10350)"
-3.25268, 47.78869, "110km/h", "NANTES VERS BREST (11076)"
2.54604, 49.22406, "110km/h", "SENLIS VERS CREIL (11078)"
2.54273, 49.22665, "110km/h", "CREIL VERS SENLIS (11079)"
6.33212, 48.60649, "110km/h", "NANCY VERS LUNEVILLE (11080)"
1.45159, 48.75138, "110km/h", "PARIS VERS DREUX (11093)"
7.22639, 47.77277, "110km/h", "THANN VERS MULHOUSE (11097)"
4.95722, 47.33708, "110km/h", "POUILLY EN AUXOIS VERS DIJON (11114)"
2.23349, 48.97724, "110km/h", "CERGY VERS PARIS (11131)"
2.34275, 48.67391, "110km/h", "VIRY CHATILLON VERS PARIS (11135)"
6.87561, 49.16668, "110km/h", "FORBACH VERS METZ (11136)"
4.99052, 44.99301, "110km/h", "ROMANS VERS VALENCE (11149)"
6.81451, 49.13881, "110km/h", "STRASBOURG VERS PARIS (11170)"
-3.73758, 48.57881, "110km/h", "ST BRIEUC VERS MORLAIX (11189)"
-3.73713, 48.5787, "110km/h", "MORLAIX VERS ST BRIEUC (11190)"
-2.37652, 48.38294, "110km/h", "BREST VERS RENNES (11192)"
-3.17928, 48.55733, "110km/h", "BREST VERS RENNES (11223)"
2.92633, 42.6542, "110km/h", "PERPIGNAN VERS ARGELES SUR MER (11267)"
5.94926, 44.19723, "110km/h", "AIX vers LA SAULCE (11275)"
5.921, 46.17674, "110km/h", "Bellegarde vers Gex (11293)"
2.55414, 48.61834, "110km/h", "TIGERY vers MONTEREAU FAULT YONNE (11334)"
2.55419, 48.61832, "110km/h", "MONTEREAU FAULT YONNE vers TIGERY (11335)"
-3.87031, 48.5582, "110km/h", "BREST vers MORLAIX (11458)"
-3.59516, 47.87, "110km/h", "Quimper vers Lorient (11459)"
1.70835, 50.73502, "110km/h", "ST OMER vers BOULOGNE SUR MER (11467)"
2.18953, 48.77981, "110km/h", "CRETEIL VERS DREUX (11478)"
4.94321, 44.93929, "110km/h", "MARSEILLE vers LYON (11504)"
55.65736, -20.95753, "110km/h", "ST BENOIT VERS ST ANDRE (11569)"
3.57505, 45.88268, "110km/h", "CLERMONT FERRAND vers ST ETIENNE (11570)"
4.13538, 44.0435, "110km/h", "Alès vers Nîmes (11619)"
4.22473, 43.96456, "110km/h", "Nîmes vers Alès (11620)"
55.31368, -21.23623, "110km/h", "ST DENIS vers ST PIERRE (11629)"
55.42569, -21.30195, "110km/h", "ST PIERRE VERS ST DENIS (11630)"
-3.11223, 48.55064, "110km/h", "RENNES VERS BREST (11644)"
5.89825, 43.12562, "110km/h", "MARSEILLE VERS TOULON (11720)"
-2.48069, 48.44619, "110km/h", "RENNES VERS BREST (11737)"
6.8259, 43.54519, "110km/h", "PUGET SUR ARGENS VERS MANDELIEU LA NAPOULE (11750)"
5.6332, 46.1463, "110km/h", "LE FAYET VERS MACON (11756)"
-0.22623, 48.95793, "110km/h", "FALAISE VERS CAEN (11768)"
1.74721, 48.9669, "110km/h", "CAEN VERS PARIS (11772)"
1.36063, 45.69846, "110km/h", "TOULOUSE VERS PARIS (11780)"
4.74788, 48.681, "110km/h", "NANCY VERS PARIS (11784)"
-2.07799, 47.44073, "110km/h", "VANNES VERS NANTES (11823)"
5.2843, 43.41052, "110km/h", "MARSEILLE vers LYON (11863)"
-1.64298, 47.40598, "110km/h", "NANTES VERS RENNES (11893)"
7.39147, 48.1873, "110km/h", "STRASBOURG VERS COLMAR (11921)"
-0.39667, 46.34057, "110km/h", "NIORT VERS POITIERS (11932)"
6.85642, 47.6015, "110km/h", "MONTBELIARD vers BELFORT (11944)"
6.87085, 47.63071, "110km/h", "BELFORT vers MONTBELIARD (11945)"
-1.0953, 49.3148, "110km/h", "CHERBOURG OCTEVILLE VERS CAEN (11971)"
-0.25417, 45.67, "110km/h", "COGNAC VERS ANGOULEME (11972)"
7.16429, 48.751, "110km/h", "PARIS VERS STRASBOURG (11985)"
3.50632, 50.338, "110km/h", "paris vers bruxelles (11986)"
7.62569, 48.40193, "110km/h", "COLMAR VERS STRASBOURG (11990)"
-61.60186, 16.21055, "110km/h", "BASSE TERRE VERS POINTE A PITRE (12003)"
2.14675, 48.63505, "110km/h", "PARIS VERS CHARTRES (12020)"
2.1536, 48.6399, "110km/h", "province vers paris (12021)"
-2.85972, 47.66071, "110km/h", "BREST VERS NANTES (12022)"
-2.61632, 47.94103, "110km/h", "LORIENT VERS RENNES (12025)"
3.50635, 50.33798, "110km/h", "Bruxelles vers paris (12044)"
2.83171, 50.4668, "110km/h", "Lens vers la bassee (12061)"
2.18948, 48.77981, "110km/h", "Dreux vers Creteil (12066)"
2.5256, 48.6319, "110km/h", "CORBEIL-ESSONNES vers MELUN (12068)"
-2.67243, 47.63772, "110km/h", "NANTES vers BREST (12083)"
1.28331, 48.74519, "110km/h", "Alençon vers Dreux (12090)"
0.18496, 45.85372, "110km/h", "ANGOULEME vers POITIERS (12091)"
-2.08001, 48.45613, "110km/h", "DOL DE BRETAGNE vers LAMBALLE (12126)"
7.15837, 43.66072, "110km/h", "Nice vers Cannes (12130)"
2.6426, 48.8314, "110km/h", "STRASBOURG vers PARIS (12159)"
4.36342, 49.52216, "110km/h", "CHARLEVILLE MEZIERES vers REIMS (12172)"
4.91724, 49.6913, "110km/h", "BELGIQUE vers CHARLEVILLE MEZIERES (12174)"
-61.58975, 16.23458, "110km/h", "Pointe-à-Pitre vers Basse-Terre (12179)"
-3.59531, 47.87007, "110km/h", "LORIENT VERS QUIMPER (12187)"
1.2822, 48.7456, "110km/h", "DREUX VERS ALENCON (12208)"
1.41, 46.21388, "110km/h", "BELLAC VERS GUERET (12219)"
6.84617, 49.154, "110km/h", "ST AVOLD vers FORBACH (12258)"
7.04166, 49.1442, "110km/h", "Sarreguemines vers Allemagne (12259)"
1.33776, 46.00455, "110km/h", "PARIS vers LIMOGES (12282)"
7.13355, 43.64319, "110km/h", "Cannes vers Nice (12292)"
6.24246, 48.4608, "110km/h", "Nancy vers Epinal (12325)"
3.12333, 50.71186, "110km/h", "LILLE VERS NEUVILLE EN FERRAIN (12326)"
4.81075, 45.5892, "110km/h", "Nord vers Sud (12367)"
6.08166, 49.3172, "110km/h", "LONGWY VERS METZ (12381)"
6.18399, 49.15, "110km/h", "THIONVILLE vers METZ (12386)"
6.11821, 45.95163, "110km/h", "ALLONZIER LA CAILLE VERS ANNECY (12389)"
55.42838, -21.30609, "110km/h", "St DENIS vers St PIERRE (12451)"
55.46482, -21.33211, "110km/h", "St LOUIS vers LE TAMPON (12452)"
55.53134, -20.90151, "110km/h", "St DENIS vers St ANDRE (12453)"
2.3955, 50.97, "110km/h", "Lille vers Dunkerque (12561)"
-4.14189, 47.97137, "110km/h", "PONT L ABBE VERS QUIMPER (12795)"
6.23374, 48.45001, "110km/h", "EPINAL VERS NANCY (12802)"
-1.65035, 47.33027, "110km/h", "RENNES VERS NANTES (12804)"
-2.41506, 47.53834, "110km/h", "NANTES VERS VANNES (12805)"
-2.52558, 47.94999, "110km/h", "RENNES VERS LORIENT (12806)"
-3.9918, 48.21977, "110km/h", "PLEYBEN VERS CHATEAULIN (12812)"
7.3084, 47.79848, "110km/h", "GUEBWILLER VERS MULHOUSE (12815)"
-1.43079, 46.75917, "110km/h", "MONTAIGU VERS LA ROCHE SUR YON (12821)"
